latitude,longitude,rwi,error
-15.8662413,-52.1740723,0.016,0.470
-7.1335976,-35.6945801,-0.420,0.554
-7.0899903,-39.3200684,-0.598,0.433
-5.6050520,-42.7478027,-0.823,0.402
-12.3507339,-41.1657715,-0.302,0.445
-13.3789314,-60.4138184,0.101,0.561
-6.7846256,-35.0793457,-0.155,0.437
-14.9553991,-39.8254395,-0.232,0.414
-15.6759319,-47.4719238,-0.254,0.411
-6.6318701,-39.1662598,-0.483,0.380
-12.7153674,-39.4958496,-0.580,0.390
-9.2430925,-42.9895020,-0.638,0.416
-9.0478525,-42.6599121,-0.458,0.414
-28.6809493,-52.5695801,-0.326,0.419
-8.0265947,-39.2541504,-0.428,0.388
-10.1527460,-63.9074707,-0.660,0.485
-22.5430006,-46.5930176,-0.168,0.424
-10.9735497,-62.2155762,-0.721,0.448
-6.1077838,-35.7385254,-0.305,0.403
-9.3948711,-37.0129395,-0.089,0.384
-8.6353339,-36.4855957,-0.419,0.411
-4.6640299,-44.9011230,-0.570,0.388
-8.7873681,-40.9020996,-0.818,0.367
-6.7191648,-35.4528809,-0.571,0.424
-15.8451046,-44.5495605,-0.647,0.368
-20.4990639,-42.4182129,-0.577,0.409
-27.4595389,-54.2175293,-0.157,0.391
-27.6154056,-52.5256348,-0.047,0.419
-14.7855051,-42.8796387,-0.493,0.452
-26.8730805,-53.0529785,-0.624,0.425
-18.2606530,-42.5720215,-0.512,0.398
-20.4373076,-41.2976074,-0.008,0.347
-6.8937071,-39.8693848,0.294,0.456
-1.9222467,-47.3400879,-0.219,0.432
-10.6066195,-37.3864746,0.132,0.434
-2.8881803,-49.1198730,-0.090,0.331
-1.8563646,-49.0319824,0.142,0.417
-16.1197076,-47.9113770,0.376,0.456
-31.4192877,-52.3498535,-0.213,0.405
-13.7633955,-41.2536621,-0.496,0.347
-22.8673176,-43.8024902,1.164,0.417
-20.2518900,-40.4626465,0.109,0.440
-14.7430107,-57.9089355,-0.478,0.448
-12.7368003,-39.1003418,-0.504,0.435
-20.9511796,-42.1765137,-0.713,0.454
-21.5859348,-50.1525879,1.029,0.456
-23.4128467,-46.3952637,1.022,0.419
-29.2959801,-52.5476074,-0.206,0.409
-13.5498812,-39.9353027,0.209,0.392
-22.1161768,-46.4831543,-0.431,0.484
-12.3292689,-55.4479980,0.685,0.470
-7.7871935,-40.0671387,-0.150,0.383
-18.5733616,-41.2316895,0.171,0.486
-13.3147939,-39.1882324,-0.330,0.426
-13.2506393,-39.2102051,-0.696,0.324
-2.5150610,-44.2419434,1.377,0.480
-6.4790672,-37.7380371,0.126,0.397
-3.4805234,-39.7595215,-0.700,0.360
-26.7554205,-53.6901855,-0.070,0.362
-4.3135463,-39.4079590,-0.723,0.357
-5.3863356,-46.0876465,-0.583,0.327
-6.7846256,-40.0012207,-0.066,0.446
-7.9613173,-40.1110840,0.075,0.391
-20.6841834,-43.1433105,-0.632,0.428
-20.4578958,-42.1984863,-0.530,0.466
-23.3119906,-46.3073730,-0.258,0.429
-22.8470703,-46.9665527,0.710,0.471
-15.6759319,-57.8430176,-0.275,0.510
-19.6529339,-40.8361816,-0.037,0.442
-29.7929837,-52.2839355,0.032,0.408
-16.2885057,-42.5061035,-0.990,0.375
-8.5267005,-35.3430176,-0.425,0.401
-22.9078031,-43.1652832,1.011,0.504
-15.9718913,-45.0329590,-0.490,0.365
-4.6202287,-43.4729004,1.070,0.504
-14.8492310,-40.4626465,-0.975,0.371
-3.7217452,-44.5715332,-0.302,0.360
-32.0732651,-52.1960449,0.550,0.428
-22.7863104,-42.5939941,-0.163,0.483
-22.1568828,-46.2194824,-0.448,0.426
-22.8268200,-46.4611816,0.125,0.433
-23.5740566,-48.4606934,0.805,0.401
-19.9217124,-41.2536621,-0.781,0.360
-3.8532931,-63.5559082,-0.984,0.417
-5.3425828,-49.2956543,-0.228,0.388
-12.8439375,-42.1765137,-0.310,0.414
-10.1527460,-36.9689941,-0.252,0.420
-3.6559638,-44.3957520,0.038,0.404
-29.6021178,-52.5915527,-0.242,0.420
-27.4010320,-52.8991699,0.020,0.415
-3.9629009,-62.8308105,-0.774,0.419
-1.2413579,-47.9992676,-0.146,0.347
-25.4333530,-53.2287598,-0.732,0.417
-27.3620101,-52.2839355,-0.301,0.431
-4.5545219,-38.3972168,-0.354,0.401
-19.1555462,-41.8029785,-0.685,0.437
-29.6403199,-53.1628418,-0.582,0.386
-31.1564079,-52.1960449,0.154,0.362
-20.7458399,-46.5710449,-0.505,0.425
-3.1953637,-59.6008301,-0.536,0.425
-22.6849838,-48.6804199,0.890,0.448
-16.3095952,-44.2639160,-0.459,0.372
-12.4365763,-38.9025879,0.187,0.409
-28.8735390,-49.7570801,-0.374,0.425
-22.1161768,-46.4611816,-0.536,0.412
-24.7568079,-53.6901855,0.645,0.435
-3.5682478,-49.5153809,-0.603,0.331
-9.8065034,-45.4064941,-0.033,0.359
-11.8135879,-39.3640137,0.159,0.419
-10.8225151,-37.4304199,0.420,0.468
-13.0794780,-39.2102051,-0.218,0.411
-1.3292264,-47.1203613,-0.601,0.356
-7.3297783,-35.3210449,0.388,0.463
-27.0884727,-49.9768066,-0.569,0.453
-2.7784514,-42.8796387,-0.473,0.484
-9.7631974,-41.8908691,-0.337,0.372
-28.3527333,-55.2282715,-0.098,0.455
-29.9263737,-51.2951660,0.498,0.468
-28.7965458,-51.6906738,-0.065,0.395
-16.8991717,-41.5173340,-0.506,0.358
-4.9705600,-49.9548340,-0.388,0.352
-6.2825384,-52.0202637,-0.673,0.389
-27.8099273,-49.5153809,-0.167,0.397
-30.0595852,-50.1525879,1.295,0.505
-6.3698938,-37.5622559,-0.341,0.361
-13.7633955,-39.2102051,-0.549,0.373
-3.0198411,-49.7570801,0.325,0.487
-21.1972157,-45.3405762,-0.419,0.416
-8.6570568,-41.0778809,-0.445,0.386
-21.1562380,-47.9992676,1.174,0.409
-9.3515125,-36.2438965,-0.063,0.449
-11.7490585,-49.0979004,0.725,0.454
-15.0615146,-43.8684082,-0.148,0.407
-11.8350943,-48.3947754,0.139,0.445
-1.0216743,-48.6804199,-0.361,0.473
-8.8090822,-36.8151855,-0.813,0.345
-4.3354564,-41.7150879,0.439,0.439
-2.3613917,-55.9753418,-0.494,0.404
-2.8881803,-68.4558105,-0.454,0.397
-16.9201944,-41.3854980,-0.341,0.383
-12.3507339,-39.3859863,-0.093,0.378
-24.1367278,-50.3063965,-0.757,0.400
-30.8173458,-51.9543457,-0.395,0.409
-4.5983271,-43.4509277,-0.151,0.351
-5.6050520,-39.5178223,-0.204,0.365
-27.6154056,-53.2727051,0.004,0.408
-16.1197076,-50.1965332,0.128,0.485
-7.6565531,-72.8942871,-0.125,0.432
-7.5258726,-37.2766113,-0.295,0.403
-7.0027636,-36.3757324,-0.702,0.395
-21.2996102,-46.6369629,-0.213,0.398
-31.7188218,-52.2839355,0.000,0.467
-1.1315182,-47.0764160,-0.022,0.415
-18.5317000,-42.6159668,0.209,0.478
-22.1365313,-55.6457520,-0.512,0.401
-12.8653594,-39.4519043,-0.690,0.394
-28.8542961,-54.1076660,-0.143,0.418
-20.6019358,-47.8894043,0.204,0.435
-9.9363874,-37.6281738,0.088,0.483
-6.1077838,-35.4968262,-0.233,0.394
-4.9924497,-38.5070801,-0.926,0.386
-22.4821059,-45.9997559,-0.115,0.415
-29.0657724,-51.2731934,0.235,0.438
-1.8783255,-55.5358887,-0.568,0.407
-21.1562380,-47.6696777,0.244,0.436
-31.0246937,-50.8557129,0.138,0.419
-27.5569815,-50.9655762,-0.408,0.387
-10.4770087,-63.5778809,-0.577,0.462
-14.2963234,-42.0886230,-0.998,0.375
-7.1990006,-34.9694824,0.210,0.462
-8.6136097,-36.8811035,-0.240,0.421
-14.9129381,-44.2639160,-0.432,0.406
-3.2611771,-40.0451660,0.089,0.357
-12.7368003,-56.5026855,0.297,0.527
-4.3135463,-39.1003418,-0.650,0.339
-14.6154780,-41.9128418,-0.747,0.447
-3.5024552,-44.7692871,-0.303,0.377
-10.4986143,-45.0769043,-0.708,0.333
-7.8742645,-35.1232910,-0.442,0.506
-11.9211029,-43.0334473,-0.727,0.348
-6.4354006,-38.2653809,-0.216,0.452
-6.5663889,-35.2331543,-0.676,0.407
-21.1562380,-47.8015137,1.357,0.414
-20.9511796,-41.2316895,-0.227,0.413
-30.8173458,-52.3059082,-0.542,0.429
-24.5571158,-51.4270020,-0.606,0.408
-21.7492955,-45.9338379,-0.427,0.390
-27.9264736,-55.0085449,-0.587,0.394
-20.2312743,-41.2976074,-1.000,0.443
-19.7977172,-42.1545410,0.828,0.424
-8.6353339,-39.2980957,-0.225,0.385
-5.2113056,-41.6931152,-0.217,0.385
-5.1237722,-39.5617676,-0.780,0.379
-4.3792747,-37.8698730,0.485,0.517
-29.7739134,-50.9655762,0.176,0.463
-23.1100489,-48.3508301,-0.416,0.438
-9.1997151,-50.3723145,-0.140,0.336
-5.7143797,-40.5065918,-0.608,0.405
-22.2789302,-46.0876465,-0.298,0.418
-23.3926816,-47.4499512,-0.051,0.438
-6.9591440,-37.4084473,-0.491,0.390
-10.3257277,-67.3571777,-0.305,0.531
-0.4284628,-50.1965332,-0.620,0.340
-23.6545875,-50.8996582,-0.483,0.394
-19.6115432,-40.9240723,0.020,0.410
-11.8135879,-44.8132324,-0.406,0.341
-8.7656527,-41.2536621,-0.856,0.375
-6.6100440,-36.0681152,-0.498,0.384
-7.3079846,-35.2770996,-0.292,0.388
-23.6545875,-49.8889160,-0.633,0.429
-25.5721751,-51.4050293,-0.346,0.416
-27.8876388,-48.5925293,0.666,0.447
-28.5845213,-49.1418457,-0.428,0.427
-9.4815719,-37.4523926,-0.133,0.467
-1.7685179,-54.6569824,-0.699,0.412
-23.4128467,-48.1970215,-0.363,0.418
-5.4300853,-39.8693848,-0.717,0.371
-23.8757915,-48.0212402,0.288,0.412
-3.6559638,-53.5144043,-0.427,0.402
-9.6765684,-37.0349121,-0.537,0.417
-4.4888091,-44.7912598,-0.642,0.374
-4.7078283,-40.4626465,-0.536,0.388
-2.8003980,-41.7370605,0.730,0.457
-18.9270721,-43.0773926,-0.633,0.393
-25.4730329,-52.6135254,-0.611,0.436
-3.6998186,-44.8132324,-0.375,0.380
-15.8451046,-47.9113770,0.310,0.419
-25.8888782,-53.7561035,0.759,0.462
-7.4169421,-35.9143066,-0.002,0.473
-1.6147764,-54.2395020,-0.522,0.387
-15.1675773,-41.8469238,-0.267,0.337
-23.2312505,-45.6701660,-0.441,0.415
-22.2382596,-55.4260254,-0.646,0.501
-21.1357449,-44.2419434,1.131,0.418
-5.5394455,-39.6057129,-0.071,0.419
-11.7490585,-39.6936035,-0.668,0.430
-9.4815719,-38.0017090,-0.186,0.358
-9.2647792,-35.3869629,-0.235,0.435
-12.4794869,-39.7814941,-0.556,0.410
-18.0518668,-39.6057129,-0.474,0.412
-6.3698938,-45.2966309,-0.485,0.342
-7.6565531,-35.2770996,0.019,0.407
-13.5498812,-39.8254395,0.067,0.366
-13.8700799,-41.7590332,-0.486,0.411
-11.3184804,-38.0895996,-0.173,0.413
-12.2219175,-39.4519043,-0.399,0.349
-23.3725134,-46.8347168,0.527,0.427
-27.2448621,-51.6247559,-0.214,0.427
-22.7052551,-43.2092285,0.036,0.481
-9.3298312,-42.8576660,-0.622,0.382
-0.6921218,-51.9982910,-0.320,0.383
-22.2382596,-54.7229004,-0.073,0.511
-11.7275454,-38.4851074,-0.061,0.360
-19.9010533,-42.2644043,-0.626,0.371
-6.9155204,-39.4519043,-0.382,0.385
-30.0025165,-53.2067871,-0.758,0.414
-2.4052990,-49.6252441,-0.552,0.333
-28.8735390,-51.5148926,-0.132,0.401
-22.4618017,-45.3186035,-0.384,0.433
-4.5983271,-45.0109863,-0.442,0.407
-0.7360637,-48.5266113,0.447,0.502
-5.8892605,-39.1442871,-0.428,0.405
-0.1208495,-51.1633301,-0.601,0.430
-6.2825384,-40.6384277,-0.601,0.375
-30.5338761,-51.7565918,-0.557,0.360
-4.6421296,-38.5510254,-0.374,0.453
-27.2643953,-49.9108887,0.501,0.431
-25.8888782,-51.6247559,-0.549,0.415
-29.1425657,-51.5148926,1.079,0.416
-3.5463174,-45.2966309,-0.049,0.365
-9.3298312,-49.8449707,-0.456,0.333
-1.7904800,-55.3820801,-1.186,0.389
-22.7255234,-42.7258301,1.072,0.422
-8.7873681,-39.7814941,-0.321,0.408
-27.1471444,-49.4934082,-0.072,0.414
-20.4373076,-54.9865723,-0.370,0.507
-9.5682508,-62.1276855,-0.604,0.465
-3.8094460,-51.3830566,-0.852,0.344
-26.2441559,-51.0754395,1.027,0.417
-28.9889219,-49.5812988,-0.017,0.448
-10.5634219,-39.2761230,-0.953,0.383
-26.3229598,-48.8122559,1.111,0.421
-18.0936440,-42.7478027,-0.519,0.408
-14.0619878,-39.5178223,-0.806,0.346
-22.6849838,-46.6149902,-0.654,0.418
-23.8757915,-51.8664551,0.325,0.560
-23.3523422,-45.7360840,0.054,0.464
-16.9201944,-41.4514160,-0.396,0.404
-19.8390597,-40.6604004,0.072,0.425
-18.5733616,-41.3635254,-0.136,0.403
-23.0291870,-45.9118652,-0.397,0.423
-3.7436712,-44.2419434,-0.755,0.424
-8.1571180,-62.9846191,-1.163,0.405
-8.6570568,-41.4514160,-0.392,0.433
-3.5463174,-57.6452637,-0.679,0.384
-24.8365952,-49.7790527,-0.334,0.473
-25.0358382,-54.2175293,-0.347,0.431
-27.1862418,-51.3391113,-0.213,0.419
-8.3310827,-42.0666504,-0.115,0.430
-5.4957038,-36.8591309,0.393,0.468
-7.0463790,-41.5612793,-0.269,0.418
-22.2992611,-42.4182129,0.493,0.448
-3.4366581,-45.2746582,-0.586,0.376
-28.0622856,-51.9543457,-0.247,0.403
-15.2523892,-42.0446777,-0.602,0.360
-20.4784813,-42.2644043,-0.332,0.445
-12.8010881,-39.2761230,-0.081,0.444
-20.3137206,-40.9460449,-0.522,0.372
-8.8525066,-71.2683105,0.000,0.418
-12.7153674,-60.1281738,0.738,0.503
-3.4147247,-41.9787598,-0.818,0.352
-20.7252905,-43.7585449,-0.487,0.412
-23.7350688,-46.5710449,1.292,0.421
-24.5970797,-48.9880371,-0.735,0.400
-22.1161768,-46.5710449,-0.515,0.434
-27.4595389,-51.5368652,0.070,0.459
-8.3528229,-36.9030762,-0.203,0.373
-22.4821059,-44.4836426,1.080,0.423
-15.6336167,-43.9782715,-1.032,0.380
-2.9320690,-59.4470215,-0.471,0.415
-21.2996102,-46.7028809,1.213,0.426
-9.7415422,-51.0095215,-0.414,0.393
-26.7946541,-51.0095215,1.201,0.415
-22.1161768,-47.0104980,0.583,0.398
-4.6640299,-39.1003418,-0.590,0.402
-7.7218784,-38.5290527,-0.518,0.337
-16.9622326,-41.0998535,-1.060,0.403
-14.3601909,-39.1882324,0.327,0.436
-5.4082108,-39.4738770,-0.509,0.432
-16.0985977,-44.9011230,-0.678,0.340
-6.1951683,-47.8674316,0.417,0.497
-24.5770993,-51.3610840,-0.348,0.431
-19.9217124,-40.9899902,-0.705,0.391
-8.3745618,-71.2683105,-0.859,0.417
-2.8881803,-43.5827637,-0.788,0.328
-13.3789314,-41.2976074,-0.154,0.406
-7.0463790,-37.6062012,-0.424,0.362
-3.1295462,-40.1330566,0.486,0.509
-11.9855916,-38.4191895,-0.539,0.363
-6.0203850,-39.9792480,-0.511,0.357
-7.7654229,-35.2551270,-0.215,0.456
-9.5032437,-37.7600098,-0.568,0.382
-21.4223895,-50.4821777,-0.178,0.401
-8.2223637,-35.7385254,1.056,0.448
-24.7767595,-49.3395996,-0.188,0.432
-4.1601581,-38.2653809,0.292,0.433
-29.7357620,-50.6140137,0.134,0.385
-27.2839252,-48.9440918,0.649,0.458
-14.0406726,-46.6589355,-0.610,0.385
-21.8309063,-42.3742676,0.100,0.450
-11.5338520,-41.1877441,-0.084,0.437
-8.5918843,-37.2546387,0.760,0.480
-29.1425657,-49.6032715,0.844,0.455
-26.9122734,-51.0974121,-0.182,0.407
-28.0428943,-52.0642090,-0.751,0.411
-9.1997151,-41.0559082,0.069,0.439
-26.1850178,-51.0314941,-0.116,0.430
-14.7430107,-39.0563965,0.585,0.483
-15.5912928,-41.5173340,-0.134,0.427
-5.5831840,-51.2951660,-0.891,0.344
-5.6925158,-42.7258301,-0.224,0.457
-7.1117945,-37.1667480,-0.028,0.390
-5.5394455,-35.7604980,-0.253,0.376
-17.1512882,-46.8347168,-0.318,0.453
-11.1029466,-38.4851074,0.050,0.438
-4.2697242,-38.9025879,0.231,0.409
-3.7436712,-39.5837402,-0.426,0.459
-4.9486696,-39.9572754,-0.505,0.406
-1.6147764,-48.9660645,-0.428,0.467
-23.7149531,-47.1423340,-0.275,0.448
-12.5438394,-38.3312988,-0.406,0.462
-8.9610451,-72.7185059,-0.695,0.406
-9.5249141,-62.8967285,-0.048,0.492
-3.5024552,-60.2819824,-0.254,0.404
-19.0101900,-42.5280762,-0.499,0.384
-13.1864679,-39.1882324,-0.551,0.418
-27.4010320,-53.4265137,0.299,0.452
-27.5959343,-54.4592285,-0.446,0.395
-15.9718913,-44.0222168,-0.535,0.363
-14.1898373,-42.4182129,-0.245,0.367
-9.7415422,-45.2526855,-0.800,0.367
-11.5123222,-39.0783691,-0.052,0.433
-21.2996102,-46.0656738,-0.140,0.418
-12.9081979,-44.0002441,-0.609,0.347
-3.3927908,-46.4611816,-0.530,0.344
-25.4333530,-52.9431152,0.142,0.427
-3.8313699,-44.3737793,-0.740,0.336
-27.1080334,-51.9982910,-0.471,0.410
-29.7357620,-53.5144043,0.104,0.394
-24.7368531,-54.2614746,-0.808,0.442
-11.1245072,-39.2541504,-0.522,0.447
-22.1975771,-45.6262207,-0.611,0.426
-14.4878712,-42.7697754,-0.764,0.392
-26.9906183,-49.9108887,0.011,0.426
-7.8089630,-35.8044434,-0.297,0.410
-0.7360637,-47.2302246,-0.284,0.357
-3.6559638,-49.9108887,-0.531,0.330
-7.4823037,-42.5720215,-0.434,0.476
-23.0291870,-49.1638184,0.878,0.446
-16.9832482,-48.9221191,0.410,0.453
-21.5246269,-46.9885254,0.064,0.408
-1.9881263,-49.2517090,-0.803,0.332
-27.6932559,-49.0100098,0.215,0.390
-20.6636257,-45.8459473,0.242,0.480
-12.0930384,-39.6496582,-0.589,0.390
-14.2111385,-40.9240723,-0.666,0.323
-14.1685340,-40.0231934,-0.238,0.414
-20.0662507,-40.9680176,-0.191,0.433
-11.2969342,-39.3420410,-0.352,0.411
-20.2106559,-50.8996582,-0.067,0.437
-3.3927908,-60.3479004,-0.751,0.420
-16.0985977,-39.2761230,1.001,0.510
-17.8219152,-41.4733887,0.401,0.417
-8.9176335,-35.1452637,0.746,0.464
-7.3515708,-35.6286621,-0.381,0.382
-18.5525320,-41.9128418,0.716,0.466
-23.3725134,-49.1418457,0.011,0.420
-14.6367386,-40.4846191,-0.802,0.373
-29.4300290,-52.9431152,-0.695,0.435
-10.1743738,-38.0456543,-0.887,0.338
-26.6769127,-49.2736816,-0.399,0.411
-22.8673176,-45.9338379,-0.329,0.442
-7.8742645,-40.1989746,-1.000,0.408
-27.2643953,-50.0646973,-0.635,0.376
-23.2716267,-44.6154785,-0.401,0.429
-22.9078031,-42.8576660,0.665,0.447
-3.8313699,-45.0329590,-0.576,0.353
-25.1751161,-49.1418457,-0.130,0.475
-19.8597269,-43.6486816,0.393,0.422
-29.3151407,-51.1193848,0.013,0.428
-8.2223637,-35.3869629,-0.481,0.376
-29.5639011,-52.8112793,-0.320,0.403
-31.3817783,-52.4597168,-0.133,0.445
-23.1908622,-45.7141113,0.743,0.454
-10.6498109,-62.5891113,-0.487,0.526
-21.6676382,-47.2302246,0.120,0.433
-4.9267785,-42.0446777,0.129,0.417
-3.5243866,-39.4079590,-0.226,0.413
-6.3043786,-40.6604004,-0.739,0.330
-18.7607124,-42.6159668,-0.271,0.426
-15.8239658,-55.4040527,0.420,0.474
-28.6616708,-49.3395996,0.860,0.410
-22.7660511,-46.5051270,-0.180,0.420
-3.0856655,-61.5563965,-0.554,0.384
-18.5317000,-42.0886230,-0.511,0.392
-7.1553996,-36.9689941,-0.977,0.400
-29.4682962,-52.1081543,0.273,0.442
-20.9306583,-43.3190918,-0.545,0.363
-23.1504616,-48.9880371,-0.407,0.432
-10.3473437,-37.6281738,-0.398,0.368
-5.9329721,-48.2849121,-0.233,0.336
-29.4491644,-51.3391113,-0.028,0.398
-27.4790343,-49.4714355,-0.326,0.420
-21.6880569,-45.3186035,-0.337,0.431
-5.3863356,-44.3298340,-0.486,0.389
-28.2172893,-53.5363770,-0.708,0.396
-10.3257277,-58.5900879,-0.380,0.385
-8.0918616,-36.3977051,-0.497,0.432
-21.0332369,-42.7258301,0.171,0.415
-8.8090822,-41.2536621,-0.931,0.367
-6.8500775,-52.0642090,-0.512,0.357
-22.1772314,-45.8898926,0.179,0.429
-22.6038685,-45.2087402,-0.263,0.451
-2.1637921,-48.0871582,-0.897,0.332
-1.9661667,-50.2185059,-0.451,0.333
-18.5317000,-40.5285645,-0.530,0.404
-20.8896072,-41.2756348,0.397,0.459
-29.7739134,-51.0754395,0.780,0.453
-27.0884727,-53.4704590,0.817,0.416
-25.9481659,-53.1848145,0.031,0.431
-29.1233728,-51.5368652,0.676,0.395
-22.8065667,-46.0656738,-0.424,0.435
-3.0637244,-44.3518066,-0.459,0.425
-10.9304048,-37.5842285,0.422,0.440
-23.2514401,-52.2619629,-0.559,0.420
-4.5107140,-55.8654785,-0.493,0.396
-5.1675404,-44.4616699,0.343,0.447
-19.7356832,-40.3308105,-0.263,0.393
-11.2969342,-37.6940918,0.477,0.474
-22.4821059,-43.5168457,0.426,0.437
-20.3137206,-43.9562988,-0.395,0.466
-19.7770419,-43.7805176,-0.241,0.416
-25.7108365,-53.3166504,-0.639,0.435
-8.4397714,-35.2331543,-0.666,0.384
-8.1136149,-42.5720215,-0.584,0.448
-25.6910376,-50.6579590,-0.946,0.382
-23.5941939,-52.5476074,-0.031,0.438
-25.4531946,-48.7683105,-0.226,0.411
-6.2606973,-36.0681152,-0.256,0.385
-21.0947502,-45.5603027,1.581,0.428
-23.7752908,-51.1413574,-0.189,0.385
-28.1979261,-48.9880371,-0.024,0.415
-20.9922139,-46.3952637,-0.300,0.431
-6.5445599,-39.1223145,-0.945,0.431
-6.0640861,-38.8586426,-0.223,0.386
-23.7752908,-45.3405762,-0.384,0.441
-5.2769476,-50.4162598,0.056,0.477
-7.6347758,-39.2541504,-0.250,0.428
-4.5545219,-44.6374512,-0.561,0.448
-16.9622326,-41.2756348,-0.247,0.356
-1.9442068,-49.0979004,-0.335,0.394
-9.6549077,-37.0129395,0.613,0.456
-1.7026302,-55.9533691,-0.677,0.395
-6.2388552,-57.7551270,-0.500,0.477
-16.5835521,-39.1223145,-0.324,0.441
-4.3354564,-39.1003418,-0.791,0.339
-25.7108365,-49.4055176,-0.052,0.398
-21.6880569,-45.2307129,0.715,0.472
-25.5325281,-52.5695801,-0.121,0.472
-6.0422360,-51.5148926,-0.644,0.327
-21.6676382,-43.4509277,0.313,0.452
-24.2970401,-50.6579590,-0.033,0.452
-26.8534790,-49.3176270,0.370,0.435
-1.5049538,-45.5163574,-0.207,0.441
-23.8757915,-47.4938965,-0.162,0.421
-8.1353671,-44.0002441,-0.427,0.325
-5.6706511,-39.6716309,-0.608,0.365
-29.2384766,-51.2292480,0.427,0.431
-16.0985977,-57.7111816,0.749,0.557
-10.6714043,-38.2214355,-0.370,0.427
-25.1154450,-52.8552246,0.511,0.466
-5.8892605,-38.6169434,0.976,0.479
-25.7306321,-52.1301270,0.472,0.509
-2.5809138,-45.5163574,-0.373,0.354
-6.5882169,-39.3420410,-0.833,0.337
-25.6118091,-52.7233887,-0.637,0.388
-13.2506393,-40.0891113,0.938,0.503
-3.6778914,-42.3742676,-0.657,0.378
-6.9373327,-35.6506348,-0.518,0.423
-7.2643942,-35.3649902,-0.132,0.411
-21.9736132,-45.2526855,-0.823,0.396
-7.9830776,-35.1013184,0.108,0.460
-29.3151407,-52.2619629,-0.185,0.383
-7.2643942,-37.7819824,-0.206,0.345
-23.6344594,-50.1525879,0.667,0.425
-3.6559638,-49.5153809,-0.115,0.383
-26.8534790,-49.2956543,0.576,0.444
-22.5024071,-47.4279785,0.479,0.408
-18.0309744,-43.1433105,-0.378,0.388
-6.3698938,-35.5847168,-0.611,0.411
-0.9557662,-48.0871582,0.533,0.482
-13.0152618,-39.4079590,-0.555,0.429
-21.3405481,-41.7810059,-0.329,0.375
-10.9304048,-37.4963379,-0.156,0.440
-24.1567778,-48.4606934,-0.415,0.426
-27.7127098,-48.6584473,0.605,0.426
-2.6467632,-44.9450684,0.076,0.452
-1.2413579,-47.9113770,-0.068,0.430
-5.3207052,-67.2033691,-0.745,0.400
-19.2592938,-42.4621582,0.070,0.449
-9.3515125,-37.1887207,-0.226,0.394
-10.1311167,-37.4304199,-0.360,0.435
-6.5227299,-38.3972168,0.572,0.461
-7.9830776,-41.5173340,-0.163,0.421
-8.8959258,-36.7272949,-0.281,0.413
-20.3343253,-40.4406738,0.505,0.480
-2.9101249,-48.0212402,-0.651,0.338
-28.8350495,-52.9431152,-0.035,0.404
-3.0417830,-41.2097168,-0.309,0.367
-1.3511931,-47.6037598,-0.183,0.428
-28.7965458,-52.1081543,-0.264,0.417
-19.0517333,-41.8688965,-0.371,0.411
-8.1353671,-40.7922363,-0.181,0.498
-7.5258726,-40.2429199,-0.313,0.365
-27.3620101,-53.4265137,0.249,0.438
4.3573658,-59.9743652,-0.464,0.410
-11.9640971,-40.1550293,0.311,0.492
-22.2585964,-45.4724121,0.554,0.449
-7.5912178,-38.3093262,-0.504,0.322
-4.9048867,-39.3420410,-0.522,0.375
-20.2931131,-50.5920410,-0.553,0.424
-23.1706634,-45.9118652,1.020,0.429
-2.7345569,-42.5500488,0.246,0.454
-25.7899992,-49.5153809,-0.270,0.383
-25.8691090,-52.9211426,0.023,0.451
-11.8781020,-40.0671387,-0.172,0.439
-21.6880569,-42.5500488,-0.475,0.433
-20.5196439,-41.6052246,0.625,0.424
-8.4397714,-35.1452637,-0.903,0.400
-9.4382242,-40.5505371,0.092,0.404
-29.9834863,-50.1306152,1.767,0.447
-24.1367278,-48.8122559,-0.574,0.379
-20.9716982,-41.3854980,-0.761,0.364
-22.1772314,-45.9997559,0.186,0.414
-28.6616708,-53.5803223,-0.065,0.449
-27.1666948,-52.7893066,-0.419,0.411
-15.5912928,-47.7136230,0.154,0.433
-19.2178026,-42.5939941,0.029,0.422
-6.7846256,-38.0895996,0.383,0.472
-20.9511796,-45.6262207,-0.116,0.413
-18.3232401,-43.0773926,-0.649,0.355
-7.2643942,-37.9797363,-0.554,0.472
-20.3961229,-41.0559082,-0.291,0.428
-28.9312465,-51.8664551,-0.163,0.379
0.6042368,-51.7785645,-0.414,0.526
-2.5370123,-45.8459473,-0.610,0.363
-21.4223895,-49.7351074,0.085,0.433
-12.6081759,-42.8796387,-0.465,0.337
-27.8876388,-54.6789551,-0.851,0.402
-13.5712413,-39.2321777,-1.053,0.433
-20.0662507,-43.0114746,-0.768,0.383
-13.6139558,-39.4299316,-0.941,0.369
-23.1908622,-47.6916504,0.045,0.431
-25.1552290,-52.7014160,-0.241,0.395
-16.9622326,-50.2624512,0.112,0.458
-20.4784813,-41.8908691,-0.845,0.422
-1.0216743,-48.7023926,-0.624,0.358
-22.8268200,-43.3410645,0.979,0.433
-21.7288855,-42.2863770,-0.756,0.378
-1.3731595,-47.5817871,-0.089,0.411
-22.0958194,-46.1975098,0.766,0.415
-22.4211843,-54.7009277,-0.559,0.424
2.7784514,-61.4465332,-0.912,0.398
-29.6212207,-52.5476074,-0.105,0.387
-25.5919938,-51.4709473,0.154,0.436
